"codgeo";"libgeo";"pop2019";"pop0020_2019";"pop6475_2019";"pop7582019";"typoAAV20";"grilledens7";"libaav20";"tx_evol_annuel_1319"
"85247";"Saint-Martin-des-Tilleuls";"1082";"325";"156";"48";"T02_20";5;"173 - Les Herbiers";"1.15"
"85248";"Saint-Martin-Lars-en-Sainte-Hermine";"416";"84";"114";"44";"T00_30";6;"N/A - hors champ";"0.37"
"85250";"Saint-Mathurin";"2323";"618";"424";"150";"T02_20";5;"139 - Les Sables-d'Olonne";"1.3"
"85251";"Saint-Maurice-des-Noues";"632";"122";"123";"77";"T01_20";6;"447 - La Châtaigneraie";"-0.87"
"85252";"Saint-Maurice-le-Girard";"593";"140";"110";"72";"T01_20";6;"447 - La Châtaigneraie";"-0.22"
"85254";"Saint-Mesmin";"1755";"376";"352";"215";"T01_20";5;"411 - Pouzauges";"0.14"
"85255";"Saint-Michel-en-l'Herm";"2341";"389";"794";"402";"T00_30";5;"N/A - hors champ";"0.2"
"85256";"Saint-Michel-le-Cloucq";"1287";"292";"325";"103";"T01_20";6;"204 - Fontenay-le-Comte";"-0.28"
"85259";"Saint-Paul-en-Pareds";"1328";"365";"212";"73";"T02_20";5;"173 - Les Herbiers";"0.97"
"85260";"Saint-Paul-Mont-Penit";"826";"243";"130";"49";"T02_20";6;"066 - La Roche-sur-Yon";"0.51"
"85261";"Sainte-Pexine";"278";"76";"37";"21";"T00_30";6;"N/A - hors champ";"2.48"
"85262";"Saint-Philbert-de-Bouaine";"3535";"1094";"436";"202";"T45_20";5;"008 - Nantes";"1.53"
"85264";"Saint-Pierre-du-Chemin";"1331";"276";"263";"230";"T01_20";5;"447 - La Châtaigneraie";"-0.21"
"85265";"Saint-Pierre-le-Vieux";"940";"226";"166";"85";"T01_20";6;"204 - Fontenay-le-Comte";"-0.47"
"85266";"Saint-Prouant";"1662";"458";"242";"143";"T01_10";5;"337 - Chantonnay";"1.68"
"85267";"Sainte-Radégonde-des-Noyers";"934";"218";"159";"64";"T03_20";5;"051 - La Rochelle";"1.48"
"85268";"Saint-Révérend";"1459";"353";"296";"123";"T01_20";5;"192 - Saint-Hilaire-de-Riez";"0.71"
"85269";"Saint-Sigismond";"419";"101";"98";"45";"T02_20";6;"063 - Niort";"0.53"
"85271";"Saint-Sulpice-en-Pareds";"436";"109";"66";"65";"T01_20";7;"447 - La Châtaigneraie";"0.75"
"85273";"Saint-Urbain";"1879";"532";"301";"92";"T01_20";5;"180 - Challans";"1.15"
"85274";"Saint-Valérien";"532";"130";"115";"53";"T01_20";6;"204 - Fontenay-le-Comte";"0.35"
"85276";"Saint-Vincent-Sterlanges";"759";"191";"117";"51";"T01_20";5;"337 - Chantonnay";"-0.11"
"85277";"Saint-Vincent-sur-Graon";"1535";"413";"280";"105";"T02_20";6;"066 - La Roche-sur-Yon";"1.68"
"85278";"Saint-Vincent-sur-Jard";"1312";"158";"469";"266";"T00_30";5;"N/A - hors champ";"0.19"
"85280";"Sallertaine";"3171";"732";"689";"305";"T01_20";6;"180 - Challans";"1.71"
"85281";"Sérigné";"987";"237";"199";"86";"T01_20";5;"204 - Fontenay-le-Comte";"-0.13"
"85282";"Sigournais";"912";"244";"166";"61";"T01_20";6;"337 - Chantonnay";"0.98"
"85284";"Soullans";"4259";"848";"1009";"539";"T01_10";3;"180 - Challans";"0.22"
"85285";"Le Tablier";"740";"218";"121";"21";"T02_20";6;"066 - La Roche-sur-Yon";"0.25"
"85286";"La Taillée";"561";"143";"110";"61";"T00_30";6;"N/A - hors champ";"0.15"
"85287";"Tallud-Sainte-Gemme";"458";"122";"74";"29";"T01_20";6;"337 - Chantonnay";"-0.5"
"85288";"Talmont-Saint-Hilaire";"7831";"1502";"2087";"981";"T02_20";5;"139 - Les Sables-d'Olonne";"1.26"
"85289";"La Tardière";"1327";"307";"308";"115";"T01_10";5;"447 - La Châtaigneraie";"0.25"
"85290";"Thiré";"553";"133";"129";"47";"T00_30";6;"N/A - hors champ";"-0.59"
"85291";"Thorigny";"1231";"343";"157";"70";"T02_20";6;"066 - La Roche-sur-Yon";"0.57"
"85292";"Thouarsais-Bouildroux";"778";"166";"188";"69";"T00_30";6;"N/A - hors champ";"0.93"
"85293";"Tiffauges";"1576";"419";"226";"139";"T00_30";5;"N/A - hors champ";"-0.32"
"85294";"La Tranche-sur-Mer";"2904";"339";"962";"639";"T00_30";5;"N/A - hors champ";"0.77"
"85295";"Treize-Septiers";"3280";"887";"474";"262";"T01_20";5;"202 - Montaigu-Vendée";"1.2"
"85296";"Treize-Vents";"1246";"354";"201";"97";"T00_30";5;"N/A - hors champ";"0.3"
"85297";"Triaize";"986";"185";"228";"116";"T01_20";5;"311 - Luçon";"-1.64"
"85298";"Vairé";"1744";"439";"323";"183";"T02_20";5;"139 - Les Sables-d'Olonne";"1.68"
"85300";"Venansault";"4628";"1304";"831";"290";"T02_20";5;"066 - La Roche-sur-Yon";"0.12"
"85301";"Vendrennes";"1772";"542";"165";"115";"T02_20";5;"173 - Les Herbiers";"1.83"
"85302";"Chanverrie";"5453";"1301";"1052";"507";"T02_20";5;"173 - Les Herbiers";"0.23"
"85303";"Vix";"1809";"403";"363";"261";"T01_20";5;"204 - Fontenay-le-Comte";"0.15"
"85304";"Vouillé-les-Marais";"753";"186";"142";"97";"T03_20";6;"051 - La Rochelle";"0.16"
"85305";"Vouvant";"880";"187";"151";"168";"T00_30";6;"N/A - hors champ";"0.76"
"85306";"Xanton-Chassenon";"732";"194";"144";"58";"T01_20";6;"204 - Fontenay-le-Comte";"0.14"
"86001";"Adriers";"714";"91";"198";"125";"T00_30";6;"N/A - hors champ";"-0.28"
"86002";"Amberre";"580";"167";"83";"44";"T03_20";6;"046 - Poitiers";"0.56"
"86003";"Anché";"338";"89";"59";"27";"T03_20";6;"046 - Poitiers";"-0.67"
"86004";"Angles-sur-l'Anglin";"347";"38";"103";"83";"T00_30";6;"N/A - hors champ";"-1.55"
"86005";"Angliers";"617";"129";"122";"66";"T01_20";6;"347 - Loudun";"-0.66"
"86006";"Antigny";"546";"95";"135";"93";"T01_20";7;"382 - Montmorillon";"-0.94"
"86007";"Antran";"1163";"266";"234";"122";"T02_20";5;"117 - Châtellerault";"-0.3"
"86008";"Arçay";"343";"55";"92";"39";"T01_20";6;"347 - Loudun";"-2.24"
"86009";"Archigny";"1070";"237";"209";"148";"T03_20";7;"046 - Poitiers";"-0.64"
"86010";"Aslonnes";"1119";"288";"215";"40";"T03_20";6;"046 - Poitiers";"0.88"
"86011";"Asnières-sur-Blour";"180";"27";"47";"30";"T00_30";7;"N/A - hors champ";"0.47"
"86012";"Asnois";"164";"28";"41";"28";"T00_30";7;"N/A - hors champ";"3.3"
"86013";"Aulnay";"97";"15";"27";"15";"T01_20";7;"347 - Loudun";"-0.67"
"86014";"Availles-en-Châtellerault";"1740";"463";"335";"116";"T02_20";5;"117 - Châtellerault";"0.29"
"86015";"Availles-Limouzine";"1244";"202";"298";"255";"T00_30";6;"N/A - hors champ";"-0.64"
"86016";"Avanton";"2200";"596";"351";"151";"T03_20";5;"046 - Poitiers";"2.02"
"86017";"Ayron";"1104";"259";"186";"122";"T03_20";6;"046 - Poitiers";"-0.89"
"86018";"Basses";"321";"70";"93";"21";"T01_20";7;"347 - Loudun";"-1"
"86019";"Beaumont Saint-Cyr";"2958";"757";"473";"248";"T03_20";6;"046 - Poitiers";"-0.06"
"86020";"Bellefonds";"253";"54";"59";"16";"T03_20";6;"046 - Poitiers";"0.33"
"86022";"Berrie";"259";"47";"61";"37";"T00_30";7;"N/A - hors champ";"-0.06"
"86023";"Berthegon";"280";"66";"50";"44";"T00_30";6;"N/A - hors champ";"-0.64"
"86024";"Béruges";"1553";"387";"308";"109";"T03_20";6;"046 - Poitiers";"2.59"
"86025";"Béthines";"474";"68";"91";"128";"T01_20";7;"348 - Le Blanc";"-0.07"
"86026";"Beuxes";"546";"129";"97";"46";"T01_20";6;"294 - Chinon";"-0.39"
"86027";"Biard";"1832";"442";"322";"162";"T03_20";4;"046 - Poitiers";"1.11"
"86028";"Bignoux";"1067";"250";"206";"66";"T03_20";5;"046 - Poitiers";"0.38"
"86029";"Blanzay";"780";"166";"170";"93";"T00_30";7;"N/A - hors champ";"-0.52"
"86031";"Bonnes";"1729";"413";"303";"174";"T03_20";6;"046 - Poitiers";"-0.18"
"86032";"Bonneuil-Matours";"2079";"543";"381";"159";"T03_20";5;"046 - Poitiers";"-0.14"
"86034";"Bouresse";"601";"134";"108";"79";"T03_20";6;"046 - Poitiers";"1.09"
"86035";"Bourg-Archambault";"185";"28";"43";"44";"T01_20";7;"382 - Montmorillon";"-0.79"
"86036";"Bournand";"885";"251";"131";"77";"T01_20";6;"347 - Loudun";"1.95"
"86037";"Brigueil-le-Chantre";"507";"52";"145";"144";"T00_30";7;"N/A - hors champ";"0.13"
"86038";"Brion";"219";"52";"35";"10";"T03_20";6;"046 - Poitiers";"-2.25"
"86039";"Brux";"733";"186";"152";"78";"T00_30";7;"N/A - hors champ";"-0.05"
"86040";"La Bussière";"314";"47";"85";"56";"T00_30";7;"N/A - hors champ";"-0.57"
"86041";"Buxerolles";"10060";"2154";"1958";"1151";"T03_10";1;"046 - Poitiers";"0.14"
"86042";"Buxeuil";"919";"179";"204";"125";"T02_20";5;"117 - Châtellerault";"-0.78"
"86044";"Ceaux-en-Loudun";"548";"118";"114";"52";"T00_30";6;"N/A - hors champ";"-1.61"
"86045";"Celle-Lévescault";"1351";"383";"192";"89";"T03_20";6;"046 - Poitiers";"0.21"
"86046";"Cenon-sur-Vienne";"1737";"320";"413";"206";"T02_20";5;"117 - Châtellerault";"-0.85"
"86047";"Cernay";"485";"125";"76";"48";"T02_20";6;"117 - Châtellerault";"1"
"86048";"Chabournay";"1153";"357";"144";"61";"T03_20";5;"046 - Poitiers";"2.52"
"86049";"Chalais";"501";"91";"134";"44";"T01_20";6;"347 - Loudun";"-0.65"
"86050";"Chalandray";"843";"228";"128";"77";"T03_20";6;"046 - Poitiers";"0.98"
"86051";"Champagné-le-Sec";"197";"38";"43";"29";"T00_30";6;"N/A - hors champ";"-1.9"
"86052";"Champagné-Saint-Hilaire";"995";"272";"154";"91";"T03_20";7;"046 - Poitiers";"0.2"
"86053";"Champigny en Rochereau";"1961";"576";"220";"160";"T03_20";5;"046 - Poitiers";"0.87"
"86054";"Champniers";"352";"61";"86";"70";"T00_30";7;"N/A - hors champ";"0.05"
"86055";"La Chapelle-Bâton";"356";"68";"74";"62";"T00_30";7;"N/A - hors champ";"0.72"
"86058";"La Chapelle-Moulière";"726";"211";"115";"53";"T03_20";6;"046 - Poitiers";"1.55"
"86059";"Chapelle-Viviers";"581";"188";"83";"55";"T00_30";6;"N/A - hors champ";"2.3"
"86061";"Charroux";"1128";"191";"315";"196";"T00_30";6;"N/A - hors champ";"-0.73"
"86062";"Chasseneuil-du-Poitou";"4692";"907";"679";"391";"T03_20";3;"046 - Poitiers";"0.27"
"86063";"Chatain";"249";"37";"72";"27";"T00_30";7;"N/A - hors champ";"-1.4"
"86064";"Château-Garnier";"613";"113";"119";"154";"T00_30";6;"N/A - hors champ";"-0.51"
"86065";"Château-Larcher";"1045";"300";"163";"63";"T03_20";6;"046 - Poitiers";"0.84"
"86066";"Châtellerault";"31487";"7071";"5968";"4496";"T02_10";2;"117 - Châtellerault";"0.12"
"86068";"Chaunay";"1211";"209";"267";"236";"T00_30";6;"N/A - hors champ";"0.52"
"86069";"La Chaussée";"180";"36";"33";"21";"T01_20";6;"347 - Loudun";"-1.33"
"86070";"Chauvigny";"7062";"1504";"1304";"1093";"T03_20";5;"046 - Poitiers";"-0.06"
"86072";"Chenevelles";"454";"124";"69";"36";"T02_20";6;"117 - Châtellerault";"-0.85"
"86073";"Cherves";"528";"118";"103";"74";"T03_20";6;"046 - Poitiers";"-1.44"
"86074";"Chiré-en-Montreuil";"915";"234";"143";"65";"T03_20";6;"046 - Poitiers";"0.28"
"86075";"Chouppes";"750";"183";"157";"62";"T00_30";7;"N/A - hors champ";"-0.24"
"86076";"Cissé";"2835";"788";"493";"158";"T03_20";5;"046 - Poitiers";"1.12"
"86077";"Civaux";"1209";"355";"148";"142";"T03_20";6;"046 - Poitiers";"1.04"
"86078";"Civray";"2596";"420";"597";"703";"T00_30";5;"N/A - hors champ";"-1.41"
"86079";"La Roche-Rigault";"560";"123";"107";"61";"T01_20";6;"347 - Loudun";"0.76"
"86080";"Cloué";"493";"126";"77";"30";"T03_20";6;"046 - Poitiers";"-0.56"
"86081";"Colombiers";"1438";"393";"288";"99";"T02_20";6;"117 - Châtellerault";"-0.85"
"86082";"Valence-en-Poitou";"4455";"1059";"814";"593";"T03_20";6;"046 - Poitiers";"0.32"
"86083";"Coulombiers";"1132";"277";"247";"81";"T03_20";5;"046 - Poitiers";"0.13"
"86084";"Coulonges";"235";"25";"75";"54";"T00_30";7;"N/A - hors champ";"-1.54"
"86085";"Coussay";"249";"47";"43";"35";"T00_30";7;"N/A - hors champ";"0.27"
"86086";"Coussay-les-Bois";"954";"224";"177";"106";"T02_20";6;"117 - Châtellerault";"0.11"
"86087";"Craon";"185";"39";"39";"31";"T00_30";7;"N/A - hors champ";"-0.27"
"86088";"Croutelle";"865";"191";"143";"67";"T03_20";5;"046 - Poitiers";"0.83"
"86089";"Cuhon";"391";"101";"75";"40";"T00_30";7;"N/A - hors champ";"-0.46"
"86090";"Curçay-sur-Dive";"216";"49";"52";"26";"T01_20";6;"217 - Thouars";"0.31"
"86091";"Curzay-sur-Vonne";"387";"79";"86";"33";"T03_20";6;"046 - Poitiers";"-2.04"
"86092";"Dangé-Saint-Romain";"2969";"583";"656";"397";"T02_20";5;"117 - Châtellerault";"-0.57"
"86093";"Dercé";"156";"37";"21";"26";"T01_20";7;"347 - Loudun";"-0.93"
"86094";"Dienné";"573";"169";"72";"25";"T03_20";6;"046 - Poitiers";"0.84"
"86095";"Dissay";"3255";"899";"506";"216";"T03_20";5;"046 - Poitiers";"0.53"
"86096";"Doussay";"659";"157";"109";"45";"T02_20";7;"117 - Châtellerault";"-0.1"
"86097";"La Ferrière-Airoux";"328";"84";"49";"28";"T03_20";7;"046 - Poitiers";"-0.55"
"86098";"Fleix";"141";"35";"28";"11";"T03_20";6;"046 - Poitiers";"-1.24"
"86099";"Fleuré";"1054";"262";"194";"92";"T03_20";5;"046 - Poitiers";"-0.24"
"86100";"Fontaine-le-Comte";"3934";"920";"894";"384";"T03_20";5;"046 - Poitiers";"0.49"
"86102";"Frozes";"583";"170";"79";"32";"T03_20";6;"046 - Poitiers";"1.25"
"86103";"Gençay";"1746";"350";"347";"377";"T03_20";5;"046 - Poitiers";"0.12"
"86104";"Genouillé";"497";"87";"152";"58";"T00_30";7;"N/A - hors champ";"-0.94"
"86105";"Gizay";"369";"101";"58";"19";"T03_20";6;"046 - Poitiers";"-1.82"
"86106";"Glénouze";"98";"14";"26";"12";"T01_20";7;"347 - Loudun";"-2.35"
"86107";"Gouex";"467";"89";"109";"66";"T00_30";6;"N/A - hors champ";"-0.93"
"86108";"La Grimaudière";"402";"76";"90";"53";"T00_30";6;"N/A - hors champ";"1.12"
"86109";"Guesnes";"220";"36";"53";"39";"T01_20";6;"347 - Loudun";"-1.51"
"86110";"Haims";"227";"49";"40";"15";"T01_20";7;"382 - Montmorillon";"0.07"
"86111";"Ingrandes";"1744";"416";"342";"163";"T02_20";6;"117 - Châtellerault";"-0.17"
"86112";"L'Isle-Jourdain";"1165";"154";"270";"351";"T00_30";5;"N/A - hors champ";"0.06"
"86113";"Iteuil";"2966";"710";"557";"204";"T03_20";5;"046 - Poitiers";"0.65"
"86114";"Jardres";"1279";"365";"188";"82";"T03_20";6;"046 - Poitiers";"0.34"
"86115";"Jaunay-Marigny";"7600";"1940";"1162";"609";"T03_20";3;"046 - Poitiers";"0.83"
"86116";"Jazeneuil";"783";"163";"135";"62";"T03_20";6;"046 - Poitiers";"-1.36"
"86117";"Jouhet";"525";"135";"107";"33";"T01_20";6;"382 - Montmorillon";"0.32"
"86118";"Journet";"373";"70";"97";"45";"T01_20";7;"382 - Montmorillon";"1.11"
"86119";"Joussé";"302";"46";"85";"41";"T00_30";6;"N/A - hors champ";"-1.22"
"86120";"Lathus-Saint-Rémy";"1217";"212";"310";"217";"T01_20";7;"382 - Montmorillon";"0.04"
"86121";"Latillé";"1458";"350";"253";"189";"T03_20";5;"046 - Poitiers";"-0.68"
"86122";"Lauthiers";"67";"17";"10";"6";"T00_30";7;"N/A - hors champ";"1.3"
"86123";"Boivre-la-Vallée";"3073";"830";"440";"244";"T03_20";6;"046 - Poitiers";"-0.16"
"86124";"Lavoux";"1185";"314";"186";"63";"T03_20";6;"046 - Poitiers";"0.9"
"86125";"Leigné-les-Bois";"596";"145";"92";"64";"T02_20";6;"117 - Châtellerault";"0.75"
"86126";"Leignes-sur-Fontaine";"644";"178";"91";"56";"T01_20";7;"382 - Montmorillon";"0.96"
"86127";"Leigné-sur-Usseau";"465";"114";"72";"34";"T02_20";6;"117 - Châtellerault";"-1"
"86128";"Lencloître";"2457";"555";"450";"358";"T02_20";6;"117 - Châtellerault";"-0.34"
"86129";"Lésigny";"527";"108";"135";"54";"T02_20";6;"117 - Châtellerault";"-0.37"
"86130";"Leugny";"382";"77";"75";"48";"T02_20";6;"117 - Châtellerault";"-2.22"
"86131";"Lhommaizé";"883";"240";"130";"63";"T03_20";6;"046 - Poitiers";"0.86"
"86132";"Liglet";"310";"49";"102";"44";"T00_30";7;"N/A - hors champ";"-0.78"
"86133";"Ligugé";"3374";"794";"680";"396";"T03_20";5;"046 - Poitiers";"0.87"
"86134";"Linazay";"221";"45";"52";"12";"T00_30";7;"N/A - hors champ";"0.46"
"86135";"Liniers";"573";"142";"97";"32";"T03_20";6;"046 - Poitiers";"0.29"
"86136";"Lizant";"391";"56";"107";"69";"T00_30";6;"N/A - hors champ";"-1.53"
"86137";"Loudun";"6712";"1252";"1517";"1067";"T01_10";3;"347 - Loudun";"-0.17"
"86138";"Luchapt";"250";"20";"93";"55";"T00_30";7;"N/A - hors champ";"-1.58"
"86139";"Lusignan";"2659";"539";"519";"490";"T03_20";5;"046 - Poitiers";"0.11"
"86140";"Lussac-les-Châteaux";"2294";"452";"502";"426";"T00_30";5;"N/A - hors champ";"-0.17"
"86141";"Magné";"674";"176";"105";"53";"T03_20";6;"046 - Poitiers";"0.35"
"86142";"Maillé";"642";"217";"44";"44";"T03_20";5;"046 - Poitiers";"0.1"
"86143";"Mairé";"169";"27";"34";"18";"T02_20";7;"117 - Châtellerault";"0.6"
"86144";"Maisonneuve";"328";"70";"62";"31";"T03_20";6;"046 - Poitiers";"0.62"
"86145";"Marçay";"1228";"402";"143";"58";"T03_20";6;"046 - Poitiers";"2.26"
"86147";"Marigny-Chemereau";"605";"172";"77";"49";"T03_20";6;"046 - Poitiers";"0.45"
"86148";"Marnay";"712";"174";"94";"67";"T03_20";6;"046 - Poitiers";"0.62"
"86149";"Martaizé";"376";"70";"93";"46";"T01_20";6;"347 - Loudun";"-0.78"
"86150";"Massognes";"274";"70";"44";"39";"T03_20";6;"046 - Poitiers";"-1.66"
"86151";"Maulay";"174";"37";"33";"24";"T00_30";7;"N/A - hors champ";"-1.88"
"86152";"Mauprévoir";"583";"93";"142";"126";"T00_30";6;"N/A - hors champ";"-1.39"
"86153";"Mazerolles";"862";"210";"166";"69";"T00_30";6;"N/A - hors champ";"0.21"
"86154";"Mazeuil";"263";"54";"49";"35";"T00_30";7;"N/A - hors champ";"3.26"
"86156";"Messemé";"239";"69";"33";"18";"T01_20";7;"347 - Loudun";"0.79"
"86157";"Mignaloux-Beauvoir";"5026";"1280";"874";"381";"T03_20";5;"046 - Poitiers";"3.58"
"86158";"Migné-Auxances";"6154";"1532";"1131";"566";"T03_20";5;"046 - Poitiers";"0.69"
"86159";"Millac";"552";"107";"120";"92";"T00_30";7;"N/A - hors champ";"2.04"
"86160";"Mirebeau";"2171";"501";"422";"296";"T00_30";5;"N/A - hors champ";"-0.02"
"86161";"Moncontour";"998";"193";"220";"155";"T00_30";6;"N/A - hors champ";"0.39"
"86162";"Mondion";"110";"22";"23";"20";"T02_20";7;"117 - Châtellerault";"0.62"
"86163";"Montamisé";"3677";"958";"684";"235";"T03_20";5;"046 - Poitiers";"0.75"
"86164";"Monthoiron";"665";"162";"153";"51";"T02_20";6;"117 - Châtellerault";"-0.37"
"86165";"Montmorillon";"5940";"987";"1488";"1091";"T01_10";3;"382 - Montmorillon";"-0.7"
"86167";"Monts-sur-Guesnes";"909";"239";"162";"167";"T01_20";6;"347 - Loudun";"3.68"
"86169";"Morton";"348";"108";"51";"25";"T01_20";6;"347 - Loudun";"-0.42"
"86170";"Moulismes";"367";"76";"82";"38";"T01_20";6;"382 - Montmorillon";"-1.01"
"86171";"Moussac";"441";"69";"114";"64";"T00_30";7;"N/A - hors champ";"-0.56"
"86172";"Mouterre-sur-Blourde";"162";"28";"25";"53";"T00_30";6;"N/A - hors champ";"-0.99"
"86173";"Mouterre-Silly";"661";"143";"124";"79";"T01_20";6;"347 - Loudun";"-0.59"
"86174";"Naintré";"5941";"1390";"1132";"639";"T02_20";5;"117 - Châtellerault";"0.26"
"86175";"Nalliers";"312";"65";"64";"49";"T00_30";6;"N/A - hors champ";"0.38"
"86176";"Nérignac";"123";"13";"21";"30";"T00_30";6;"N/A - hors champ";"-0.4"
"86177";"Neuville-de-Poitou";"5359";"1302";"903";"620";"T03_20";5;"046 - Poitiers";"0.07"
"86178";"Nieuil-l'Espoir";"2757";"778";"404";"228";"T03_20";5;"046 - Poitiers";"2.08"
"86180";"Nouaillé-Maupertuis";"2847";"673";"617";"247";"T03_20";5;"046 - Poitiers";"0.57"
"86181";"Nueil-sous-Faye";"208";"38";"51";"41";"T00_30";7;"N/A - hors champ";"-3.21"
"86182";"Orches";"378";"66";"68";"51";"T02_20";7;"117 - Châtellerault";"-0.73"
"86183";"Les Ormes";"1606";"407";"290";"130";"T02_20";6;"117 - Châtellerault";"-0.75"
"86184";"Ouzilly";"939";"259";"137";"65";"T02_20";6;"117 - Châtellerault";"0.67"
"86186";"Oyré";"952";"205";"202";"75";"T02_20";6;"117 - Châtellerault";"-1.14"
"86187";"Paizay-le-Sec";"458";"111";"60";"34";"T00_30";7;"N/A - hors champ";"-0.43"
"86189";"Payroux";"475";"49";"140";"71";"T00_30";6;"N/A - hors champ";"-0.82"
"86190";"Persac";"737";"153";"177";"114";"T01_20";6;"382 - Montmorillon";"-1.84"
"86191";"Pindray";"248";"38";"60";"35";"T01_20";7;"382 - Montmorillon";"-1.04"
"86192";"Plaisance";"174";"42";"36";"23";"T01_20";6;"382 - Montmorillon";"0.39"
"86193";"Pleumartin";"1217";"230";"247";"187";"T02_20";6;"117 - Châtellerault";"-0.08"
"86194";"Poitiers";"89212";"22091";"10696";"7459";"T03_10";1;"046 - Poitiers";"0.34"
"86195";"Port-de-Piles";"571";"163";"84";"54";"T02_20";5;"117 - Châtellerault";"0.69"
"86196";"Pouançay";"234";"58";"46";"18";"T00_30";6;"N/A - hors champ";"-0.28"
"86197";"Pouant";"416";"81";"103";"32";"T00_30";7;"N/A - hors champ";"0.61"
"86198";"Pouillé";"692";"201";"102";"30";"T03_20";6;"046 - Poitiers";"1.52"
"86200";"Pressac";"572";"96";"163";"85";"T01_20";6;"488 - Confolens";"-1.25"
"86201";"Prinçay";"212";"45";"46";"32";"T01_20";7;"347 - Loudun";"-0.99"
"86202";"La Puye";"599";"108";"114";"147";"T00_30";6;"N/A - hors champ";"-0.33"
"86203";"Queaux";"547";"91";"124";"83";"T00_30";7;"N/A - hors champ";"1.37"
"86204";"Quinçay";"2160";"541";"418";"183";"T03_20";5;"046 - Poitiers";"-0.44"
"86205";"Ranton";"200";"50";"42";"26";"T01_20";6;"347 - Loudun";"1.4"
"86206";"Raslay";"138";"33";"22";"15";"T00_30";7;"N/A - hors champ";"1.53"
"86207";"La Roche-Posay";"1560";"282";"384";"259";"T02_20";6;"117 - Châtellerault";"0.18"
"86209";"Roches-Prémarie-Andillé";"2034";"532";"364";"146";"T03_20";5;"046 - Poitiers";"0.84"
"86210";"Roiffé";"753";"195";"120";"49";"T01_20";6;"347 - Loudun";"0.61"
"86211";"Romagne";"905";"202";"173";"133";"T00_30";7;"N/A - hors champ";"1.17"
"86213";"Rouillé";"2496";"641";"434";"275";"T03_20";6;"046 - Poitiers";"0.38"
"86214";"Saint-Benoît";"7267";"1514";"1422";"977";"T03_20";4;"046 - Poitiers";"0.4"
"86217";"Saint-Christophe";"290";"59";"53";"35";"T02_20";7;"117 - Châtellerault";"-1.98"
"86218";"Saint-Clair";"198";"46";"39";"24";"T00_30";6;"N/A - hors champ";"-0.41"
"86220";"Saint-Gaudent";"313";"58";"94";"37";"T00_30";6;"N/A - hors champ";"0.65"
"86221";"Saint-Genest-d'Ambière";"1205";"295";"220";"95";"T02_20";6;"117 - Châtellerault";"-0.83"
"86222";"Saint-Georges-lès-Baillargeaux";"4233";"1058";"730";"391";"T03_20";3;"046 - Poitiers";"0.96"
"86223";"Saint-Germain";"915";"151";"239";"154";"T00_30";5;"N/A - hors champ";"-0.87"
"86224";"Saint-Gervais-les-Trois-Clochers";"1327";"295";"247";"206";"T02_20";6;"117 - Châtellerault";"0.06"
"86225";"Saint-Jean-de-Sauves";"1408";"324";"226";"227";"T00_30";6;"N/A - hors champ";"0.67"
"86226";"Saint-Julien-l'Ars";"2779";"680";"523";"205";"T03_20";5;"046 - Poitiers";"1.84"
"86227";"Saint-Laon";"133";"28";"23";"21";"T01_20";6;"347 - Loudun";"0.64"
"86228";"Saint-Laurent-de-Jourdes";"198";"60";"29";"18";"T03_20";7;"046 - Poitiers";"-0.5"
"86229";"Saint-Léger-de-Montbrillais";"338";"73";"75";"36";"T01_20";6;"347 - Loudun";"-1.54"
"86230";"Saint-Léomer";"174";"35";"51";"26";"T01_20";7;"382 - Montmorillon";"-0.56"
"86231";"Saint-Macoux";"485";"89";"125";"63";"T00_30";6;"N/A - hors champ";"0.21"
"86233";"Valdivienne";"2749";"667";"426";"281";"T03_20";6;"046 - Poitiers";"0.21"
"86234";"Saint-Martin-l'Ars";"385";"50";"108";"78";"T00_30";7;"N/A - hors champ";"0.04"
"86235";"Saint-Maurice-la-Clouère";"1299";"352";"218";"100";"T03_20";6;"046 - Poitiers";"0.31"
"86236";"Saint-Pierre-de-Maillé";"885";"152";"180";"194";"T00_30";7;"N/A - hors champ";"0.08"
"86237";"Saint-Pierre-d'Exideuil";"769";"153";"190";"88";"T00_30";6;"N/A - hors champ";"0.62"
"86239";"Sainte-Radégonde";"172";"36";"35";"19";"T03_20";7;"046 - Poitiers";"1.11"
"86241";"Saint-Rémy-sur-Creuse";"391";"71";"77";"43";"T02_20";6;"117 - Châtellerault";"-0.42"
"86242";"Saint-Romain";"394";"81";"101";"51";"T00_30";7;"N/A - hors champ";"-0.9"
"86244";"Saint-Sauvant";"1255";"305";"224";"152";"T00_30";6;"N/A - hors champ";"-0.84"
"86245";"Senillé-Saint-Sauveur";"1795";"387";"403";"210";"T02_20";6;"117 - Châtellerault";"-0.24"
"86246";"Saint-Savin";"826";"123";"192";"161";"T00_30";5;"N/A - hors champ";"-0.77"
